Date,spx,spx_ma200,spx_dist,spx_dist_s,t_trend,vix,vix_ma20,t_fear,vix_spike,freeze,hy,hy_ma20,hy_missing,t_credit,score_raw,score_s,vix_peak60,c_vix_below_25,c_vix_falling,c_hy_narrowing,stab_raw,stab_s,stab_n,kospi,kospi_ma200,kospi_dist,kospi_dist_s,kr_below_ma,kr_overheat,usdkrw,fx_chg,fx_warn,move,move_warn,move_extreme,frag_breadth,frag_credit,frag_curve,rsp_spy_chg,t10y2y,credit_widen,near_high,fragility,regime,exposure_us,ladder_days,ladder_step,shock_age,no_new_buys,exposure_kr,trading_bucket
2015-02-25,2113.8601,1991.9532,0.0612,0.0602,0.0000,13.8400,16.7550,0.0000,0.0000,0.0000,2.4900,2.5490,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1990.4700,1985.1050,0.0027,-0.0067,1.0000,0.0000,1111.3000,0.0296,0.0000,91.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,1.3500,-0.1000,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2015-02-26,2110.7400,1993.0236,0.0591,0.0609,0.0000,13.9100,16.4285,0.0000,0.0000,0.0000,2.4400,2.5415,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1993.0800,1985.2457,0.0039,-0.0036,1.0000,0.0000,1098.6801,0.0204,0.0000,90.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,1.3700,-0.1500,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2015-02-27,2104.5000,1994.0589,0.0554,0.0597,0.0000,13.3400,16.1575,0.0000,0.0000,0.0000,2.4600,2.5355,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1985.8000,1985.2601,0.0003,-0.0012,1.0000,0.0000,1100.6700,0.0150,0.0000,91.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,1.3700,-0.1200,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2015-03-02,2117.3899,1995.2032,0.0612,0.0599,0.0000,13.0400,15.7610,0.0000,0.0000,0.0000,2.4800,2.5290,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1996.8101,1985.1900,0.0059,0.0017,0.0000,0.0000,1099.0100,0.0002,0.0000,90.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,1.4200,-0.1300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-03,2107.7800,1996.3878,0.0558,0.0585,0.0000,13.8600,15.4825,0.0000,0.0000,0.0000,2.4600,2.5215,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2001.3800,1985.1459,0.0082,0.0042,0.0000,0.0000,1100.5900,0.0014,0.0000,91.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,1.4400,-0.1500,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-04,2098.5300,1997.4912,0.0506,0.0564,0.0000,14.2300,15.3275,0.0000,0.0000,0.0000,2.4600,2.5140,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1998.2900,1985.0701,0.0067,0.0050,0.0000,0.0000,1094.9600,-0.0029,0.0000,90.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,1.4600,-0.1500,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-05,2101.0400,1998.5710,0.0513,0.0549,0.0000,14.0400,15.1130,0.0000,0.0000,0.0000,2.4700,2.5075,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1998.3800,1984.9863,0.0067,0.0055,0.0000,0.0000,1099.2500,0.0073,0.0000,89.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,1.4600,-0.1300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-06,2071.2600,1999.5632,0.0359,0.0509,0.0000,15.2000,15.0305,0.0000,0.0000,0.0000,2.4500,2.5000,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2012.9399,1984.9947,0.0141,0.0083,0.0000,0.0000,1099.8900,0.0113,0.0000,86.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,1.5100,-0.1500,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-09,2079.4299,2000.5201,0.0394,0.0466,0.0000,15.0600,14.9190,0.0000,0.0000,0.0000,2.4600,2.4955,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1992.8199,1984.9172,0.0040,0.0079,0.0000,0.0000,1108.8101,0.0221,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,1.5000,-0.0900,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-10,2044.1600,2001.2785,0.0214,0.0397,0.0000,16.6900,14.8260,0.0000,0.0000,0.0000,2.4500,2.4915,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1984.7700,1984.7631,0.0000,0.0063,0.0000,0.0000,1113.5000,0.0153,0.0000,84.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,1.4400,-0.0800,0.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-11,2040.2400,2001.9770,0.0191,0.0334,0.0000,16.8700,14.8080,0.0000,0.0000,0.0000,2.4500,2.4875,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1980.8300,1984.5814,-0.0019,0.0046,0.0000,0.0000,1124.8600,0.0281,0.0000,85.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,1.4100,-0.0800,0.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-12,2065.9500,2002.7472,0.0316,0.0295,0.0000,15.4200,14.7310,0.0000,0.0000,0.0000,2.4600,2.4840,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1970.5900,1984.4462,-0.0070,0.0018,0.0000,0.0000,1128.9800,0.0286,0.0000,85.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,1.4300,-0.0700,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-13,2053.3999,2003.4653,0.0249,0.0273,0.0000,16.0000,14.7640,0.0000,0.0000,0.0000,2.4700,2.4805,0.0000,0.0000,0.0000,0.0000,23.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,1985.7900,1984.2898,0.0008,-0.0008,1.0000,0.0000,1123.0200,0.0157,0.0000,86.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,1.4500,-0.0700,0.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2015-03-16,2081.1899,2004.2711,0.0384,0.0271,0.0000,15.6100,14.8100,0.0000,0.0000,0.0000,2.4800,2.4770,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.8000,3.0000,1987.3300,1984.1652,0.0016,-0.0013,1.0000,0.0000,1136.2200,0.0318,1.0000,84.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,1.4400,-0.0700,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2015-03-17,2074.2800,2005.0247,0.0345,0.0297,0.0000,15.6600,14.8030,0.0000,0.0000,0.0000,2.4900,2.4750,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.6000,3.0000,2029.9100,1984.3399,0.0230,0.0033,0.0000,0.0000,1129.0000,0.0262,0.0000,86.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,1.3600,-0.0400,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-18,2099.5000,2005.8973,0.0467,0.0352,0.0000,13.9700,14.7290,0.0000,0.0000,0.0000,2.5500,2.4760,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.4000,2.0000,2028.4500,1984.4722,0.0222,0.0081,0.0000,0.0000,1127.1600,0.0179,0.0000,85.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,1.3600,0.0200,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-19,2089.2700,2006.7225,0.0411,0.0371,0.0000,14.0700,14.6680,0.0000,0.0000,0.0000,2.5000,2.4745,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2037.8900,1984.6188,0.0268,0.0149,0.0000,0.0000,1109.8900,0.0021,0.0000,87.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,1.3500,-0.0300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-20,2108.1001,2007.6236,0.0500,0.0422,0.0000,13.0200,14.6040,0.0000,0.0000,0.0000,2.5100,2.4750,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2037.2400,1984.7622,0.0264,0.0200,0.0000,0.0000,1119.3000,0.0078,0.0000,86.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,1.3300,0.0100,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-23,2104.4199,2008.4434,0.0478,0.0440,0.0000,13.4100,14.5465,0.0000,0.0000,0.0000,2.5400,2.4780,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2036.5900,1984.9678,0.0260,0.0249,0.0000,0.0000,1111.7800,0.0024,0.0000,84.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,1.3200,0.0600,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-24,2091.5000,2009.1537,0.0410,0.0453,0.0000,13.6200,14.5430,0.0000,0.0000,0.0000,2.5300,2.4800,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2041.3700,1985.1972,0.0283,0.0259,0.0000,0.0000,1103.4301,-0.0039,0.0000,83.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,1.3000,0.0400,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-25,2061.0500,2009.7026,0.0255,0.0411,0.0000,15.4400,14.6230,0.0000,0.0000,0.0000,2.5300,2.4820,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2042.8101,1985.4611,0.0289,0.0273,0.0000,0.0000,1101.6700,-0.0087,0.0000,84.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,1.3400,0.0400,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-26,2056.1499,2010.2294,0.0228,0.0374,0.0000,15.8000,14.7175,0.0000,0.0000,0.0000,2.5500,2.4875,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2022.5601,1985.5149,0.0187,0.0257,0.0000,0.0000,1098.9800,0.0003,0.0000,86.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,1.4000,0.1100,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-27,2061.0200,2010.8150,0.0250,0.0324,0.0000,15.0700,14.8040,0.0000,0.0000,0.0000,2.5300,2.4910,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2019.8000,1985.5405,0.0173,0.0238,0.0000,0.0000,1102.9500,0.0021,0.0000,86.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,1.3700,0.0700,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-30,2086.2400,2011.5957,0.0371,0.0303,0.0000,14.5100,14.8775,0.0000,0.0000,0.0000,2.5500,2.4945,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2030.0400,1985.6325,0.0224,0.0231,0.0000,0.0000,1101.7300,0.0025,0.0000,86.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,1.3800,0.0700,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-03-31,2067.8899,2012.2543,0.0276,0.0276,0.0000,15.2900,14.9490,0.0000,0.0000,0.0000,2.5500,2.4990,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2041.0300,1985.8834,0.0278,0.0230,0.0000,0.0000,1105.5000,0.0045,0.0000,86.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,1.3800,0.0900,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-01,2059.6899,2012.8639,0.0233,0.0272,0.0000,15.1100,14.9930,0.0000,0.0000,0.0000,2.5500,2.5035,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2028.4500,1986.0577,0.0213,0.0215,0.0000,0.0000,1107.1000,0.0111,0.0000,85.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0107,1.3200,0.0900,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-02,2066.9600,2013.4887,0.0266,0.0279,0.0000,14.6700,15.0245,0.0000,0.0000,0.0000,2.5500,2.5075,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2029.0699,1986.1953,0.0216,0.0221,0.0000,0.0000,1097.8700,-0.0013,0.0000,84.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,1.3700,0.0800,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-06,2080.6201,2014.1069,0.0330,0.0295,0.0000,14.7400,15.0015,0.0000,0.0000,0.0000,2.5800,2.5140,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2046.4301,1986.4800,0.0302,0.0246,0.0000,0.0000,1089.1200,-0.0098,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,1.4100,0.1300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-07,2076.3301,2014.6912,0.0306,0.0282,0.0000,14.7800,14.9875,0.0000,0.0000,0.0000,2.5600,2.5190,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2047.0300,1986.7550,0.0303,0.0262,0.0000,0.0000,1089.1200,-0.0178,0.0000,77.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0136,1.3700,0.1000,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-08,2081.8999,2015.2863,0.0331,0.0293,0.0000,13.9800,14.8520,0.0000,0.0000,0.0000,2.5100,2.5220,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,1.0000,3.0000,2.2000,2.0000,2059.2600,1987.2109,0.0363,0.0279,0.0000,0.0000,1092.3199,-0.0190,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,1.3800,0.0600,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-09,2091.1799,2015.9292,0.0373,0.0321,0.0000,13.0900,14.6630,0.0000,0.0000,0.0000,2.5300,2.5260,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2058.8701,1987.6307,0.0358,0.0308,0.0000,0.0000,1090.1500,-0.0309,0.0000,78.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0153,1.4100,0.0800,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-10,2102.0601,2016.6896,0.0423,0.0353,0.0000,12.5800,14.5210,0.0000,0.0000,0.0000,2.5300,2.5295,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2087.7600,1988.0977,0.0501,0.0365,0.0000,0.0000,1093.7900,-0.0312,0.0000,77.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,1.3900,0.0700,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-13,2092.4299,2017.3541,0.0372,0.0361,0.0000,13.9400,14.4180,0.0000,0.0000,0.0000,2.5400,2.5330,0.0000,0.0000,0.0000,0.0000,22.3900,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2098.9199,1988.6835,0.0554,0.0416,0.0000,0.0000,1091.9399,-0.0277,0.0000,75.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,1.4000,0.0700,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-14,2095.8401,2018.0472,0.0385,0.0377,0.0000,13.6700,14.3210,0.0000,0.0000,0.0000,2.5400,2.5360,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2111.7200,1989.2668,0.0616,0.0478,0.0000,0.0000,1099.8900,-0.0320,0.0000,74.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,1.3700,0.0600,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-15,2106.6299,2018.7755,0.0435,0.0398,0.0000,12.8400,14.1800,0.0000,0.0000,0.0000,2.5400,2.5385,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2119.9600,1989.9241,0.0653,0.0537,0.0000,0.0000,1090.3000,-0.0343,0.0000,73.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,1.4000,0.0500,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-16,2104.9900,2019.4993,0.0423,0.0408,0.0000,12.6000,14.1115,0.0000,0.0000,0.0000,2.5500,2.5385,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2139.8999,1990.6125,0.0750,0.0615,0.0000,0.0000,1093.6200,-0.0298,0.0000,72.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,1.4000,0.0000,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-17,2081.1799,2020.0386,0.0303,0.0384,0.0000,13.8900,14.1025,0.0000,0.0000,0.0000,2.5300,2.5400,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,1.0000,3.0000,2.2000,2.0000,2143.5000,1991.3350,0.0764,0.0667,0.0000,0.0000,1082.5900,-0.0246,0.0000,74.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,1.3600,0.0300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-20,2100.3999,2020.6675,0.0395,0.0388,0.0000,13.3000,14.1165,0.0000,0.0000,0.0000,2.5500,2.5420,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2146.7100,1991.9922,0.0777,0.0712,0.0000,0.0000,1081.8900,-0.0334,0.0000,73.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,1.3500,0.0400,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-21,2097.2900,2021.2268,0.0376,0.0386,0.0000,13.2500,14.1085,0.0000,0.0000,0.0000,2.5400,2.5420,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,1.0000,3.0000,2.4000,2.0000,2144.7900,1992.6613,0.0763,0.0742,0.0000,0.0000,1081.1801,-0.0275,0.0000,72.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,1.3700,0.0000,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-22,2107.9600,2021.8783,0.0426,0.0385,0.0000,12.7100,14.0630,0.0000,0.0000,0.0000,2.5300,2.5420,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,1.0000,3.0000,2.6000,3.0000,2143.8899,1993.3551,0.0755,0.0762,0.0000,0.0000,1081.3199,-0.0200,0.0000,72.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,1.4200,0.0000,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-23,2112.9299,2022.6244,0.0446,0.0389,0.0000,12.4800,13.9150,0.0000,0.0000,0.0000,2.5400,2.5425,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,1.0000,3.0000,2.8000,3.0000,2173.4099,1994.1889,0.0899,0.0792,0.0000,0.0000,1083.0000,-0.0169,0.0000,73.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,1.4100,0.0100,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-24,2117.6899,2023.3487,0.0466,0.0422,0.0000,12.2900,13.7395,0.0000,0.0000,0.0000,2.5600,2.5430,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,0.0000,2.0000,2.6000,3.0000,2159.8000,1994.9854,0.0826,0.0804,0.0000,0.0000,1080.0200,-0.0173,0.0000,71.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,1.3900,0.0100,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-27,2108.9199,2024.0699,0.0419,0.0427,0.0000,13.1200,13.6420,0.0000,0.0000,0.0000,2.5400,2.5435,0.0000,0.0000,0.0000,0.0000,20.9700,1.0000,1.0000,1.0000,3.0000,2.8000,3.0000,2157.5400,1995.7589,0.0811,0.0811,0.0000,0.0000,1074.3800,-0.0259,0.0000,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,1.4000,0.0100,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-28,2114.7600,2024.8059,0.0444,0.0440,0.0000,12.4100,13.5370,0.0000,0.0000,0.0000,2.5500,2.5435,0.0000,0.0000,0.0000,0.0000,19.4300,1.0000,1.0000,0.0000,2.0000,2.6000,3.0000,2147.6699,1996.5535,0.0757,0.0810,0.0000,0.0000,1067.8101,-0.0308,0.0000,72.9000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0006,1.4400,0.0000,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-29,2106.8501,2025.4546,0.0402,0.0436,0.0000,13.3900,13.4420,0.0000,0.0000,0.0000,2.5800,2.5450,0.0000,0.0000,0.0000,0.0000,18.5500,1.0000,1.0000,0.0000,2.0000,2.4000,2.0000,2142.6299,1997.2973,0.0728,0.0804,0.0000,0.0000,1062.8500,-0.0386,0.0000,73.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,1.5000,0.0300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-04-30,2085.5100,2026.0158,0.0294,0.0405,0.0000,14.5500,13.4140,0.0000,0.0000,0.0000,2.6000,2.5475,0.0000,0.0000,0.0000,0.0000,18.5500,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2127.1699,1997.8695,0.0647,0.0754,0.0000,0.0000,1068.9700,-0.0344,0.0000,75.3000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0024,1.4700,0.0500,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-05-01,2108.2900,2026.6494,0.0403,0.0392,0.0000,12.7000,13.3155,0.0000,0.0000,0.0000,2.6100,2.5505,0.0000,0.0000,0.0000,0.0000,18.5500,1.0000,1.0000,0.0000,2.0000,2.2000,2.0000,2127.1699,1998.4380,0.0644,0.0717,0.0000,0.0000,1075.0601,-0.0208,0.0000,78.9000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0012,1.5200,0.0600,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-05-04,2114.4900,2027.4312,0.0429,0.0394,0.0000,12.8500,13.2210,0.0000,0.0000,0.0000,2.6100,2.5520,0.0000,0.0000,0.0000,0.0000,18.5500,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2132.2300,1998.9946,0.0667,0.0688,0.0000,0.0000,1075.0601,-0.0129,0.0000,81.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0022,1.5600,0.0300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-05-05,2089.4600,2027.9874,0.0303,0.0366,0.0000,14.3100,13.1975,0.0000,0.0000,0.0000,2.6200,2.5550,0.0000,0.0000,0.0000,0.0000,18.5500,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2132.2300,1999.5587,0.0664,0.0670,0.0000,0.0000,1078.7500,-0.0095,0.0000,87.7000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0016,1.5700,0.0600,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-05-06,2080.1499,2028.5200,0.0255,0.0337,0.0000,15.1500,13.2560,0.0000,0.0000,0.0000,2.6400,2.5615,0.0000,0.0000,0.0000,0.0000,17.2300,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2104.5801,1999.9891,0.0523,0.0629,0.0000,0.0000,1079.5800,-0.0117,0.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,1.6000,0.1300,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-05-07,2088.0000,2029.0424,0.0291,0.0336,0.0000,15.1300,13.3580,0.0000,0.0000,0.0000,2.6400,2.5670,0.0000,0.0000,0.0000,0.0000,16.9600,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2091.0000,2000.2994,0.0453,0.0590,0.0000,0.0000,1078.6700,-0.0105,0.0000,89.6000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0026,1.5500,0.1100,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2015-05-08,2116.1001,2029.6878,0.0426,0.0341,0.0000,12.8600,13.3720,0.0000,0.0000,0.0000,2.6500,2.5730,0.0000,0.0000,0.0000,0.0000,16.8700,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2085.5200,2000.5854,0.0425,0.0546,0.0000,0.0000,1091.8900,-0.0017,0.0000,80.9000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,1.5700,0.1200,1.0000,0.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
